X,CH1,Start,Increment,
Sequence,Volt,-2.700000e-02,2.000000e-04,
0,0.000000e+00,
1,4.000000e-01,
2,0.000000e+00,
3,4.000000e-01,
4,4.000000e-01,
5,-2.000000e-01,
6,0.000000e+00,
7,4.000000e-01,
8,0.000000e+00,
9,4.000000e-01,
10,0.000000e+00,
11,4.000000e-01,
12,0.000000e+00,
13,4.000000e-01,
14,0.000000e+00,
15,4.000000e-01,
16,4.000000e-01,
17,-2.000000e-01,
18,4.000000e-01,
19,-2.000000e-01,
20,4.000000e-01,
21,-2.000000e-01,
22,0.000000e+00,
23,4.000000e-01,
24,4.000000e-01,
25,-2.000000e-01,
26,-2.000000e-01,
27,4.000000e-01,
28,4.000000e-01,
29,-2.000000e-01,
30,0.000000e+00,
31,4.000000e-01,
32,4.000000e-01,
33,-2.000000e-01,
34,0.000000e+00,
35,4.000000e-01,
36,4.000000e-01,
37,-2.000000e-01,
38,4.000000e-01,
39,-2.000000e-01,
40,0.000000e+00,
41,4.000000e-01,
42,0.000000e+00,
43,4.000000e-01,
44,4.000000e-01,
45,-2.000000e-01,
46,4.000000e-01,
47,-2.000000e-01,
48,4.000000e-01,
49,-2.000000e-01,
50,4.000000e-01,
51,-2.000000e-01,
52,4.000000e-01,
53,-2.000000e-01,
54,4.000000e-01,
55,-2.000000e-01,
56,4.000000e-01,
57,-2.000000e-01,
58,4.000000e-01,
59,-2.000000e-01,
60,4.000000e-01,
61,-2.000000e-01,
62,4.000000e-01,
63,0.000000e+00,
64,0.000000e+00,
65,6.000000e-01,
66,6.000000e-01,
67,0.000000e+00,
68,2.000000e-01,
69,6.000000e-01,
70,2.000000e-01,
71,8.000000e-01,
72,8.000000e-01,
73,2.000000e-01,
74,4.000000e-01,
75,8.000000e-01,
76,4.000000e-01,
77,1.000000e+00,
78,1.200000e+00,
79,6.000000e-01,
80,8.000000e-01,
81,1.400000e+00,
82,1.000000e+00,
83,1.400000e+00,
84,1.000000e+00,
85,1.600000e+00,
86,1.200000e+00,
87,1.600000e+00,
88,1.200000e+00,
89,1.800000e+00,
90,1.400000e+00,
91,2.000000e+00,
92,2.000000e+00,
93,1.400000e+00,
94,1.600000e+00,
95,2.200000e+00,
96,2.000000e+00,
97,1.200000e+00,
98,1.600000e+00,
99,8.000000e-01,
100,1.200000e+00,
101,2.000000e-01,
102,8.000000e-01,
103,0.000000e+00,
104,4.000000e-01,
105,-2.000000e-01,
106,-2.000000e-01,
107,4.000000e-01,
108,-2.000000e-01,
109,6.000000e-01,
110,6.000000e-01,
111,-2.000000e-01,
112,-2.000000e-01,
113,4.000000e-01,
114,6.000000e-01,
115,-2.000000e-01,
116,-4.000000e-01,
117,4.000000e-01,
118,0.000000e+00,
119,6.000000e-01,
120,4.000000e-01,
121,-4.000000e-01,
122,-4.000000e-01,
123,8.000000e-01,
124,8.000000e-01,
125,-6.000000e-01,
126,-6.000000e-01,
127,1.000000e+00,
128,1.000000e+00,
129,-6.000000e-01,
130,-8.000000e-01,
131,8.000000e-01,
132,1.400000e+00,
133,-4.000000e-01,
134,-1.200000e+00,
135,2.000000e-01,
136,0.000000e+00,
137,1.800000e+00,
138,1.000000e+00,
139,-1.800000e+00,
140,-1.200000e+00,
141,2.400000e+00,
142,2.200000e+00,
143,-2.000000e+00,
144,-2.000000e+00,
145,2.800000e+00,
146,2.800000e+00,
147,-2.200000e+00,
148,-2.200000e+00,
149,1.800000e+00,
150,3.200000e+00,
151,-8.000000e-01,
152,-2.400000e+00,
153,0.000000e+00,
154,-4.000000e-01,
155,3.400000e+00,
156,1.800000e+00,
157,-2.800000e+00,
158,-2.200000e+00,
159,3.800000e+00,
160,3.600000e+00,
161,-2.800000e+00,
162,-2.800000e+00,
163,3.600000e+00,
164,4.000000e+00,
165,-3.000000e+00,
166,-3.200000e+00,
167,1.800000e+00,
168,4.400000e+00,
169,-4.000000e-01,
170,-2.000000e-01,
171,-3.400000e+00,
172,-1.000000e+00,
173,4.600000e+00,
174,3.000000e+00,
175,-3.600000e+00,
176,-3.200000e+00,
177,4.800000e+00,
178,4.800000e+00,
179,-3.800000e+00,
180,-3.800000e+00,
181,4.200000e+00,
182,5.000000e+00,
183,-3.400000e+00,
184,-4.000000e+00,
185,1.400000e+00,
186,5.400000e+00,
187,4.000000e-01,
188,8.000000e-01,
189,-4.200000e+00,
190,-2.200000e+00,
191,5.600000e+00,
192,4.400000e+00,
193,-4.400000e+00,
194,-4.200000e+00,
195,5.600000e+00,
196,5.600000e+00,
197,-4.600000e+00,
198,-4.600000e+00,
199,4.400000e+00,
200,5.800000e+00,
201,-2.800000e+00,
202,-4.800000e+00,
203,8.000000e-01,
204,6.000000e-01,
205,5.800000e+00,
206,1.800000e+00,
207,-5.000000e+00,
208,-3.200000e+00,
209,5.800000e+00,
210,5.200000e+00,
211,-5.200000e+00,
212,-5.000000e+00,
213,5.800000e+00,
214,5.800000e+00,
215,-5.200000e+00,
216,-5.200000e+00,
217,4.600000e+00,
218,6.000000e+00,
219,-2.400000e+00,
220,-5.600000e+00,
221,4.000000e-01,
222,4.000000e-01,
223,6.000000e+00,
224,2.200000e+00,
225,-5.600000e+00,
226,-3.800000e+00,
227,6.000000e+00,
228,5.600000e+00,
229,-5.800000e+00,
230,-5.800000e+00,
231,6.000000e+00,
232,6.000000e+00,
233,-5.800000e+00,
234,-6.000000e+00,
235,5.000000e+00,
236,6.000000e+00,
237,-2.200000e+00,
238,-6.200000e+00,
239,4.000000e-01,
240,2.000000e-01,
241,6.000000e+00,
242,2.600000e+00,
243,-6.400000e+00,
244,-4.400000e+00,
245,6.000000e+00,
246,6.000000e+00,
247,-6.600000e+00,
248,-6.600000e+00,
249,6.000000e+00,
250,6.000000e+00,
251,-5.600000e+00,
252,-6.800000e+00,
253,5.000000e+00,
254,6.000000e+00,
255,-1.600000e+00,
256,-7.000000e+00,
257,-2.000000e-01,
258,-4.000000e-01,
259,6.200000e+00,
260,3.200000e+00,
261,-7.000000e+00,
262,-5.200000e+00,
263,6.200000e+00,
264,6.200000e+00,
265,-7.000000e+00,
266,-7.000000e+00,
267,6.000000e+00,
268,6.000000e+00,
269,-5.200000e+00,
270,-7.000000e+00,
271,4.400000e+00,
272,6.200000e+00,
273,-8.000000e-01,
274,-6.000000e-01,
275,-7.000000e+00,
276,-1.400000e+00,
277,6.200000e+00,
278,3.800000e+00,
279,-7.000000e+00,
280,-5.600000e+00,
281,6.200000e+00,
282,6.200000e+00,
283,-6.800000e+00,
284,-7.000000e+00,
285,6.000000e+00,
286,6.200000e+00,
287,-4.600000e+00,
288,-7.000000e+00,
289,3.400000e+00,
290,6.200000e+00,
291,-2.000000e-01,
292,0.000000e+00,
293,-7.000000e+00,
294,-2.000000e+00,
295,6.200000e+00,
296,4.400000e+00,
297,-7.000000e+00,
298,-6.000000e+00,
299,6.200000e+00,
300,6.200000e+00,
301,-6.800000e+00,
302,-7.000000e+00,
303,6.000000e+00,
304,6.200000e+00,
305,-4.200000e+00,
306,-7.000000e+00,
307,3.000000e+00,
308,6.200000e+00,
309,0.000000e+00,
310,4.000000e-01,
311,-6.800000e+00,
312,-2.200000e+00,
313,6.200000e+00,
314,4.400000e+00,
315,-6.800000e+00,
316,-6.000000e+00,
317,6.200000e+00,
318,6.200000e+00,
319,-6.600000e+00,
320,-6.800000e+00,
321,6.200000e+00,
322,6.200000e+00,
323,-4.200000e+00,
324,-6.800000e+00,
325,2.800000e+00,
326,6.200000e+00,
327,0.000000e+00,
328,4.000000e-01,
329,-6.800000e+00,
330,-2.400000e+00,
331,6.200000e+00,
332,4.400000e+00,
333,-6.800000e+00,
334,-5.800000e+00,
335,6.200000e+00,
336,6.200000e+00,
337,-6.600000e+00,
338,-6.800000e+00,
339,6.200000e+00,
340,6.200000e+00,
341,-4.200000e+00,
342,-6.800000e+00,
343,3.000000e+00,
344,6.200000e+00,
345,0.000000e+00,
346,2.000000e-01,
347,-6.800000e+00,
348,-2.000000e+00,
349,6.200000e+00,
350,4.200000e+00,
351,-6.800000e+00,
352,-5.600000e+00,
353,6.200000e+00,
354,6.200000e+00,
355,-6.600000e+00,
356,-6.600000e+00,
357,6.200000e+00,
358,6.200000e+00,
359,-4.400000e+00,
360,-6.600000e+00,
361,3.200000e+00,
362,6.200000e+00,
363,-4.000000e-01,
364,-2.000000e-01,
365,-6.600000e+00,
366,-1.600000e+00,
367,6.200000e+00,
368,3.800000e+00,
369,-6.600000e+00,
370,-5.400000e+00,
371,6.200000e+00,
372,6.200000e+00,
373,-6.600000e+00,
374,-6.600000e+00,
375,6.200000e+00,
376,6.200000e+00,
377,-4.800000e+00,
378,-6.600000e+00,
379,3.800000e+00,
380,6.200000e+00,
381,-1.000000e+00,
382,-8.000000e-01,
383,-6.600000e+00,
384,-1.000000e+00,
385,6.200000e+00,
386,3.400000e+00,
387,-6.600000e+00,
388,-4.800000e+00,
389,6.200000e+00,
390,6.200000e+00,
391,-6.400000e+00,
392,-6.400000e+00,
393,6.200000e+00,
394,6.200000e+00,
395,-5.200000e+00,
396,-6.400000e+00,
397,4.400000e+00,
398,6.200000e+00,
399,-1.800000e+00,
400,-6.400000e+00,
401,0.000000e+00,
402,-2.000000e-01,
403,6.200000e+00,
404,2.600000e+00,
405,-6.400000e+00,
406,-4.200000e+00,
407,6.200000e+00,
408,5.600000e+00,
409,-6.400000e+00,
410,-6.200000e+00,
411,6.200000e+00,
412,6.200000e+00,
413,-5.600000e+00,
414,-6.400000e+00,
415,5.000000e+00,
416,6.200000e+00,
417,-2.800000e+00,
418,-6.400000e+00,
419,1.000000e+00,
420,8.000000e-01,
421,6.200000e+00,
422,1.600000e+00,
423,-6.400000e+00,
424,-3.400000e+00,
425,6.200000e+00,
426,5.000000e+00,
427,-6.200000e+00,
428,-5.800000e+00,
429,6.200000e+00,
430,6.200000e+00,
431,-6.000000e+00,
432,-6.400000e+00,
433,5.600000e+00,
434,6.200000e+00,
435,-3.600000e+00,
436,-6.200000e+00,
437,2.200000e+00,
438,6.200000e+00,
439,4.000000e-01,
440,6.000000e-01,
441,-6.200000e+00,
442,-2.200000e+00,
443,6.200000e+00,
444,4.200000e+00,
445,-6.200000e+00,
446,-5.400000e+00,
447,6.200000e+00,
448,6.200000e+00,
449,-6.200000e+00,
450,-6.200000e+00,
451,6.200000e+00,
452,6.200000e+00,
453,-4.400000e+00,
454,-6.200000e+00,
455,3.200000e+00,
456,6.200000e+00,
457,-8.000000e-01,
458,-6.000000e-01,
459,-6.200000e+00,
460,-1.000000e+00,
461,6.200000e+00,
462,3.200000e+00,
463,-6.200000e+00,
464,-4.400000e+00,
465,6.200000e+00,
466,6.000000e+00,
467,-6.000000e+00,
468,-6.000000e+00,
469,6.200000e+00,
470,6.200000e+00,
471,-5.200000e+00,
